dialogue_id,turn_id,prefix_text,is_end,length_words,length_chars,last_word,ends_with_punct,has_question_word,last_pos,ends_with_prep
MUL1951.json,10,Yes can you get,0,4,15,get,0,0,VERB,0
SNG01578.json,0,"I'd like to book a taxi, please. I need to get from the lensfield hotel to",0,16,74,to,0,0,PART,0
PMUL1646.json,8,Does any of them have free,0,6,26,free,0,0,ADJ,0
PMUL1361.json,2,I'm,0,1,3,i'm,0,0,PRON,0
MUL1876.json,0,"Hi, I am",0,3,8,am,0,0,AUX,0
MUL0044.json,0,I am,0,2,4,am,0,0,AUX,0
PMUL4415.json,6,Yes I do,0,3,8,do,0,0,AUX,0
MUL1654.json,8,I don't have,0,3,12,have,0,0,AUX,0
WOZ20033.json,0,"Hey, could you tell me if there are any panasian restaurants",0,11,60,restaurants,0,0,NOUN,0
PMUL0021.json,4,That sounds like a good option! Does it include internet? I won't be needing it during,0,16,86,during,0,0,ADP,1
MUL0349.json,18,That was,0,2,8,was,0,0,AUX,0
PMUL0378.json,12,Thanks!,0,1,7,thanks!,1,0,NOUN,0
MUL2163.json,4,Sounds great! Thank you,0,4,23,you,0,0,PRON,0
PMUL2183.json,6,I would also like to find,0,6,25,find,0,0,VERB,0
SSNG0122.json,4,"Yes, please, I would like a reservation",0,7,39,reservation,0,0,NOUN,0
PMUL4157.json,14,I think that should be it for,0,7,29,for,0,0,ADP,1
PMUL0230.json,8,I'm actually interested the saffron brasserie and I'd like to book it for,0,13,73,for,0,0,ADP,1
PMUL3749.json,8,"Yes, can you help me",0,5,20,me,0,0,PRON,0
PMUL3032.json,22,Going from,0,2,10,from,0,0,ADP,1
SSNG0246.json,0,Could you help me locate the Alpha Milton Guest,0,9,47,guest,0,0,NOUN,0
PMUL4487.json,12,"Yes, that's perfect. Can you please book it for the same party",0,12,62,party,0,0,NOUN,0
PMUL4097.json,4,"Great, thanks! Could you",0,4,24,you,0,0,PRON,0
MUL1699.json,2,Leaving Birmignham,0,2,18,birmignham,0,0,PROPN,0
MUL0429.json,14,That was all for,0,4,16,for,0,0,ADP,1
MUL0164.json,12,"Thank you, that is all",0,5,22,all,0,0,DET,0
PMUL4270.json,8,"Yes, I'd",0,2,8,i'd,0,0,PRON,0
PMUL0185.json,16,"Yes, I need a taxi to the restaurant, I want to get there by the booking time. Nice car, no",0,20,91,no,0,0,INTJ,0
PMUL0851.json,14,I will be,0,3,9,be,0,0,AUX,0
SNG02277.json,0,I am looking for a place to stay. The hotel should be,0,12,53,be,0,0,AUX,0
PMUL0425.json,2,On Sunday. I want to make sure it's the place I'm thinking of,0,13,61,of,0,0,ADP,1
PMUL2399.json,6,Thank you.,0,2,10,you.,1,0,PRON,0
SSNG0032.json,0,"Yes, I am looking for",0,5,21,for,0,0,ADP,1
PMUL0031.json,0,I am traveling to Cambridge soon. I can't wait to,0,10,49,to,0,0,PART,0
PMUL3848.json,0,Is there,0,2,8,there,0,0,PRON,0
PMUL4372.json,4,"Yes, that",0,2,9,that,0,0,SCONJ,0
PMUL2797.json,10,I'm not sure yet. I'm really researching right now. Can you please recommend a guesthouse,0,15,89,guesthouse,0,0,PROPN,0
MUL2465.json,10,What,0,1,4,what,0,1,PRON,0
MUL0817.json,6,"Just pick one in the same area as Queens' College, and can you book a table for 1 at 18:30 on",0,21,93,on,0,0,ADP,1
MUL0285.json,0,I'd,0,1,3,i'd,0,0,PRON,0
PMUL0667.json,0,I'm looking,0,2,11,looking,0,0,VERB,0
MUL0335.json,8,Can you also help me,0,5,20,me,0,0,PRON,0
SNG0425.json,0,Hello. I need a train leaving,0,6,29,leaving,0,0,VERB,0
WOZ20671.json,0,"Hello,",0,1,6,"hello,",0,0,INTJ,0
MUL2370.json,12,"Yes the boat attraction, can I",0,6,30,i,0,0,PRON,0
MUL0873.json,4,Thank you. I just need the phone number and I'm wondering how much,0,13,66,much,0,1,ADJ,0
MUL0223.json,12,Thank,0,1,5,thank,0,0,VERB,0
PMUL1558.json,14,Yes please. Book it for 4 nights for 6 people. We'd love to,0,13,59,to,0,0,PART,0
MUL1233.json,8,I am,0,2,4,am,0,0,AUX,0
MUL2598.json,2,I don't care about wifi,0,5,23,wifi,0,0,NOUN,0
MUL1336.json,6,"Hmm, that name doesn't inspire",0,5,30,inspire,0,0,NOUN,0
SSNG0225.json,6,It doesn't have to be in the,0,7,28,the,0,0,DET,0
PMUL3138.json,6,"Thanks, I'm also looking for a train for Friday that goes to",0,12,60,to,0,0,PART,0
SNG1101.json,0,I'm in the north area of town and need to get a,0,12,47,a,0,0,DET,0
PMUL4270.json,18,Thank,0,1,5,thank,0,0,VERB,0
PMUL0486.json,10,I need the,0,3,10,the,0,0,DET,0
WOZ20339.json,0,I'm looking for an expensive,0,5,28,expensive,0,0,ADJ,0
PMUL1826.json,18,"No, thank you. I'd",0,4,18,i'd,0,0,PRON,0
PMUL2508.json,10,you were able to get me 5 nights? Can you,0,10,41,you,0,0,PRON,0
SSNG0018.json,2,Are there any,0,3,13,any,0,0,DET,0
PMUL3291.json,6,"Yes, that",0,2,9,that,0,0,SCONJ,0
PMUL4586.json,10,"Yes please. I'll also need the entrance fee, post code",0,10,54,code,0,0,NOUN,0
PMUL0854.json,18,I will be departing from,0,5,24,from,0,0,ADP,1
PMUL3129.json,2,Yes please,0,2,10,please,0,0,INTJ,0
PMUL1780.json,16,"Thanks,",0,1,7,"thanks,",0,0,NOUN,0
SNG0370.json,8,"No, I'm not ready to book yet. Thanks for",0,9,41,for,0,0,ADP,1
PMUL3847.json,2,I don't have a preference. Which place,0,7,38,place,0,1,NOUN,0
SNG1186.json,0,I am looking for a cheap hotel,0,7,30,hotel,0,0,NOUN,0
MUL1239.json,6,Any of the two would work.,0,6,26,work.,1,0,NOUN,0
MUL2031.json,6,Going to,0,2,8,to,0,0,PART,0
PMUL3360.json,4,What is,0,2,7,is,0,1,AUX,0
SSNG0158.json,0,I'm trying,0,2,10,trying,0,0,VERB,0
MUL2692.json,0,"Hi, I'm shopping for colleges. Can you help me find one to visit",0,13,64,visit,0,0,VERB,0
PMUL2979.json,8,Is it four star?,1,4,16,star?,1,0,PROPN,0
PMUL0926.json,2,I need to go to leicester on saturday and arrive by 16:00,1,12,57,16:00,0,0,NUM,0
PMUL3566.json,16,I will be traveling between the hotel and restaurant.,1,9,53,restaurant.,1,0,NOUN,0
PMUL3360.json,2,The area doesn't matter but can you recommend one and give me their address?,1,14,76,address?,1,0,NOUN,0
PMUL0900.json,8,Thanks. I also need a train from Bishops Stortford to Cambridge.,1,11,64,cambridge.,1,0,NOUN,0
MUL2620.json,16,Terrific. Thanks for all your help. Goodbye!,1,7,44,goodbye!,1,0,INTJ,0
MUL2304.json,22,Thank you. Have a great day!,1,6,28,day!,1,0,NOUN,0
PMUL3086.json,0,I am planning a vacation and really could use some help finding a good place to stay in town. I've never been to Cambridge before.,1,25,130,before.,1,0,ADV,0
WOZ20625.json,2,I don't care.,1,3,13,care.,1,0,NOUN,0
SSNG0208.json,8,"Yes, please book rooms for 7 people for 3 nights starting on Monday.",1,13,68,monday.,1,0,PROPN,0
WOZ20425.json,2,How about italian type of food?,1,6,31,food?,1,1,NOUN,0
MUL2043.json,14,"Yes, could you try for a stay of 1 night?",1,10,41,night?,1,0,NOUN,0
PMUL1445.json,2,"Yes, another area is fine.",1,5,26,fine.,1,0,ADJ,0
MUL0218.json,6,Please book it for two people and send the reference number. We are also looking for a moderately priced place to dine in the town center.,1,26,138,center.,1,0,PROPN,0
PMUL2502.json,18,It does Thank You have a good day.,1,8,34,day.,1,0,NOUN,0
MUL0375.json,12,Great! That is all I need today.,1,7,32,today.,1,0,NOUN,0
PMUL4254.json,22,"Yes, I need a taxi from the hotel to the restaurant, please. I need to get there by the reservation time.",1,21,105,time.,1,0,NOUN,0
SNG01505.json,6,"No, I can arrive at anytime.",1,6,28,anytime.,1,0,ADV,0
PMUL4549.json,16,"Great, thank you! That's all that I need. Have a great day!",1,12,59,day!,1,0,NOUN,0
PMUL2061.json,16,I am also interested in the boat attraction. What is the entrance fee and postcode for that attraction?,1,18,103,attraction?,1,1,NOUN,0
PMUL4829.json,0,i am looking for places to go in town. The attraction should be in the type of entertainment.,1,18,93,entertainment.,1,0,NOUN,0
PMUL4311.json,16,I also need a taxi.,1,5,19,taxi.,1,0,NOUN,0
SNG1038.json,0,Do you have information about the Lovell Lodge?,1,8,47,lodge?,1,0,VERB,0
MUL1083.json,16,"Thank you so much, that is all I needed!",1,9,40,needed!,1,0,VERB,0
PMUL1321.json,0,What does Cambridge have for parks on the east side?,1,10,52,side?,1,1,NOUN,0
PMUL2964.json,4,Do you have any other suggestions?,1,6,34,suggestions?,1,0,NOUN,0
SNG02216.json,6,"Great, that is everything I need today, thank you for your help.",1,12,64,help.,1,0,NOUN,0
PMUL2228.json,6,Yes can you please book that?,1,6,29,that?,1,0,DET,0
PMUL0021.json,18,"That is all, thanks.",1,4,20,thanks.,1,0,NOUN,0
WOZ20599.json,4,No thank you.,1,3,13,you.,1,0,PRON,0
PMUL2102.json,2,Which one is cheap?,1,4,19,cheap?,1,1,ADJ,0
SNG01356.json,4,Great. That's all for today. Thanks,1,6,35,thanks,0,0,NOUN,0
PMUL2919.json,2,Thanks. That answers my questions.,1,5,34,questions.,1,0,NOUN,0
SNG01864.json,2,"Thank you, that's all I need. Good bye.",1,8,39,bye.,1,0,INTJ,0
PMUL3313.json,2,The centre of town.,1,4,19,town.,1,0,NOUN,0
SNG0171.json,0,I need the address to the Addenbrookes Hospital please.,1,9,55,please.,1,0,INTJ,0
PMUL3762.json,4,Yes please. I did state that I wanted the phone number.,1,11,55,number.,1,0,NOUN,0
PMUL2550.json,8,I'm not ready to book just yet. Do any have internet?,1,11,53,internet?,1,0,NOUN,0
PMUL4983.json,2,I would be interested in seeing some interesting architecture.,1,9,62,architecture.,1,0,NOUN,0
PMUL4530.json,0,I want to party at a nightclub while I am visiting. Got a good one for me?,1,17,74,me?,1,0,PRON,0
PMUL3189.json,8,"I'd like modern American in the moderate price range, if possible?",1,11,66,possible?,1,0,ADJ,0
SNG01813.json,2,"I need the postcode, please. I'm just getting general information for now.",1,12,74,now.,1,0,ADV,0
PMUL3006.json,4,Also need a hotel in the same area and same price range.,1,12,56,range.,1,0,NOUN,0
PMUL1873.json,4,"Yes, that would be fine. What are the names of the two guesthouses?",1,13,67,guesthouses?,1,1,NOUN,0
SNG0946.json,12,"No, that's all the info I needed. Thanks so much for your help.",1,13,63,help.,1,0,NOUN,0
SNG1258.json,12,That will be all. Thank you.,1,6,28,you.,1,0,PRON,0
MUL1480.json,6,Ok. Thank you for the information.,1,6,34,information.,1,0,NOUN,0
PMUL0199.json,16,Thank you. That is all that I need.,1,8,35,need.,1,0,NOUN,0
MUL0420.json,4,"Yes, I would also like too book a train to Stevenage, I would like for it to arrive by 19:15.",1,20,93,19:15.,1,0,NUM,0
WOZ20557.json,2,How about mediterranean food?,1,4,29,food?,1,1,NOUN,0
PMUL4906.json,8,"No, could you just give me the price and the departure time please?",1,13,67,please?,1,0,INTJ,0
MUL0497.json,8,I'll be leaving from stevenage,1,5,30,stevenage,0,0,NOUN,0
MUL2572.json,12,Does that guesthouse come with free wifi?,1,7,41,wifi?,1,0,NOUN,0
SNG1072.json,0,I'm looking for a place to go in the centre of town.,1,12,52,town.,1,0,NOUN,0
PMUL3280.json,6,"Thank you! I also would like information about a train, please, leaving Cambridge after 21:00.",1,15,94,21:00.,1,0,NUM,0
WOZ20499.json,8,Thank you goodbye.,1,3,18,goodbye.,1,0,INTJ,0
PMUL3476.json,0,Is there a train from london liverpool street that arrives by 17:15?,1,12,68,17:15?,1,0,NUM,0
SSNG0176.json,8,"Maybe try one more time, any type of food, exepensive, in the centre of town.",1,15,77,town.,1,0,NOUN,0
MUL2239.json,4,That works great. Can you book it for 3 people for 4 nights starting on Friday.,1,16,79,friday.,1,0,PROPN,0
PMUL3251.json,2,I'm looking for a place to eat in the centere of town in the expensive price range serving hungarian food.,1,20,106,food.,1,0,NOUN,0
PMUL0316.json,10,The hotel doesn't need to include internet. It should be in the same area as the restaurant.,1,17,92,restaurant.,1,0,NOUN,0
MUL2226.json,4,"Great, can I have it for 4 people for 2 nights on wednesday and also I need a reference number?",1,20,95,number?,1,0,NOUN,0
SNG02020.json,4,I need to leave after 20:00 please.,1,7,35,please.,1,0,INTJ,0
MUL1155.json,16,"No, that is wonderful. Have a nice day and thank you. Bye.",1,12,58,bye.,1,0,INTJ,0
PMUL2294.json,2,I would like the centre.,1,5,24,centre.,1,0,PROPN,0
PMUL3642.json,6,"I also need a train for Saturday, traveling from Cambridge to Norwich and I'd like to arrive by 12:15. Can you help with that?",1,24,126,that?,1,0,DET,0
PMUL4959.json,6,"Could you check again? A moderate priced, 4 star hotel or guesthouse, that offers free wifi and parking.",1,18,104,parking.,1,0,NOUN,0
PMUL2390.json,8,Great! Can I get the adress?,1,6,28,adress?,1,0,NOUN,0
SSNG0206.json,0,I need a moderately priced guest house.,1,7,39,house.,1,0,PROPN,0
PMUL4330.json,8,Are there any nightclubs in the south?,1,7,38,south?,1,0,ADJ,0
MUL0907.json,10,"Yes, can you book me a taxi between those two? I'd like to arrive at the restaurant in time for my reservation please.",1,23,118,please.,1,0,INTJ,0
PMUL4906.json,20,4 star please,1,3,13,please,0,0,INTJ,0
MUL2007.json,10,I would like to leave on Tuesday after 18:00.,1,9,45,18:00.,1,0,NUM,0
PMUL1873.json,14,i am going to ely and it should leave by 18:00,1,11,46,18:00,0,0,NUM,0
MUL1387.json,2,Is it located in the centre?,1,6,28,centre?,1,0,PROPN,0
MUL0710.json,2,I need someplace cheap near the center of town. Free wifi and free parking are a must.,1,17,86,must.,1,0,AUX,0
MUL2362.json,8,"Yes, I would like to book for 18:45. Please let me know the reference number when you have it available.",1,20,104,available.,1,1,ADJ,0
SNG01349.json,0,i am looking for a train that will arrive at 20:45 and leaving on sunday,1,15,72,sunday,0,0,PROPN,0
MUL0718.json,14,May I have the reference number for the booking please?,1,10,55,please?,1,0,INTJ,0
WOZ20024.json,2,Thank you goodbye.,1,3,18,goodbye.,1,0,INTJ,0
SSNG0333.json,8,"North part of town,please.",1,4,26,"town,please.",1,0,NOUN,0
PMUL0851.json,4,Lebanese food would be great.,1,5,29,great.,1,0,ADJ,0
PMUL0834.json,12,that takes care of everything i need. thanks for the help. bye.,1,12,63,bye.,1,0,INTJ,0
SSNG0214.json,2,What is its rating. I need a 4 star hotel?,1,10,42,hotel?,1,1,NOUN,0
SSNG0114.json,0,I'm hoping to find a restaurant in the centre that serves British food.,1,13,71,food.,1,0,NOUN,0
MUL1364.json,14,Thank you that's all I needed today.,1,7,36,today.,1,0,NOUN,0
PMUL3503.json,0,i need a place to go in cambridge that has sports in the centre,1,14,63,centre,0,0,PROPN,0
MUL1445.json,2,I want the expensive one. Can you give me some information on them?,1,13,67,them?,1,0,PRON,0
MUL1907.json,0,Can you tell me about Christ's College?,1,7,39,college?,1,0,NOUN,0
MUL2513.json,12,"No, that's all I need for now. Thank you for your help!",1,12,55,help!,1,0,VERB,0
PMUL2619.json,4,I'm looking for tenpin I want the address and entrance fee.,1,11,59,fee.,1,0,NOUN,0
MUL2114.json,6,Thank you that will work fine for me and my husband,1,11,51,husband,0,0,NOUN,0
MUL1654.json,8,"I don't have a preference, but I'd like to book the same day for 2 people at 13:15. I also need the reference number.",1,24,117,number.,1,0,NOUN,0
SNG0740.json,2,What's your favorite place on the south side of town?,1,10,53,town?,1,0,NOUN,0
PMUL4087.json,12,Sounds great. Can you book a taxi to the church for me? I want to leave the hotel by 5:45.,1,20,90,5:45.,1,0,NUM,0
PMUL1875.json,12,"Awesome, thanks a lot! Have a great day!",1,8,40,day!,1,0,NOUN,0
SNG0320.json,2,I would like to leave after 09:45,1,7,33,09:45,0,0,NUM,0
MUL0097.json,4,Could you book a table for 8 at 19:45 on Tuesday?,1,11,49,tuesday?,1,0,PROPN,0
SNG1211.json,2,The Ashley Hotel sounds good. Does it have free parking?,1,10,56,parking?,1,0,NOUN,0
MUL1708.json,8,"Thank you. I'm also looking for places to go in town. What do you have in the way of cinemas, in the center?",1,23,108,center?,1,1,PROPN,0
